,factor 3 score,factor 4 score,country
59,2.184531609400486,1.6376950867120288,GB
60,36.43885304365278,14.479465979453266,OM
61,37.31478947815275,16.383883034187203,GB
62,41.918321669352146,21.219407113081324,KE
63,48.92883740980801,15.564691298291716,AU
64,37.94299922934109,20.134878038175923,ES
65,34.60399530926528,17.279645597778703,FR
66,46.63080997322497,17.12506928092074,GB
67,37.004428423854414,20.553118242912017,GB
68,38.46143940208123,18.375661735193155,PH
69,37.4363246714257,17.72177719397545,HK
70,48.53331128629774,21.3456976203823,PH
71,42.75197036347957,17.74629638306246,US
72,0.646658499559969,-0.055351259688158586,HK
73,40.744597441739636,16.30938302229622,DE
74,33.14398810293813,21.020653993387636,GB
75,38.070508362913465,16.97728610438432,GB
76,41.45833192646162,20.44213066570597,AU
77,39.09273988659621,16.505720228018998,IN
78,33.34634331363777,18.71798367403453,GB
79,39.29326182306057,18.915626390165265,PT
80,33.067240396773315,17.242288932951,GB
81,32.88192209045018,18.039411779530514,GB
82,1.3384174769406672,0.6181064556435082,DE
83,41.75981850929292,18.04697614394537,HK
84,41.061251120226444,20.445441662427825,GB
85,47.73824357966373,23.770054370000274,NL
86,39.73299670123724,18.94798127885501,GB
87,49.639848107196556,17.765423725070285,GB
88,47.42192757006131,15.61764264690483,NL
89,34.53020463427089,12.348367510947755,CA
90,51.872885946463434,17.67858404559835,NL
92,34.919740528488,14.867539317948419,GB
94,38.99592066054917,16.73379655090311,SG
95,38.61114921620639,19.988002341768254,GB
96,40.71130918698489,17.435092711679708,NONE
97,41.87626952904085,17.055349225533064,GB
98,42.23908791928767,17.78051304315104,GB
99,8.130884836359849,7.238055341418221,GB
100,44.2269737023387,18.52354722125189,US
101,36.00184753563834,17.043269391834603,GB
102,44.41713748140615,16.740398504663418,RO
103,34.34430016436172,14.991841070106409,IN
104,34.25547231699623,18.014173953087788,US
106,37.38544337993766,18.29245359434581,IN
107,37.72117541249441,14.365495590144896,GB
108,42.14958916948361,18.335264712832736,CA
109,48.14719726897048,15.95920156590724,GB
110,41.63429356260946,19.576609190369492,GB
111,45.99302694550322,15.454121156173725,NO
112,38.87159139060595,18.718290427855777,GB
113,35.69262179127647,17.400838576756048,US
114,25.678954303069293,17.01427271603646,GB
115,43.85492009751911,17.662942240556053,NL
116,36.37672451437821,17.381910949598335,GB
117,29.449553749244046,18.558318941514678,US
118,31.06970471744189,16.68287394836977,BD
119,41.66844761398064,20.041950107543947,BN
120,41.489464141656846,21.855589800197087,GB
122,1.1483253708960939,2.2381993706233514,CA
123,32.84825880428952,18.7857081661836,GB
124,29.18253413253473,18.999287465057062,IN
125,43.612326967079326,18.797523451844192,AU
126,47.060277353982336,17.264941041413124,GB
127,40.513254556516834,15.338479400678485,GB
128,38.742132860705524,17.290841508354912,GB
129,35.81431244307794,12.705739374217991,GB
130,36.18004196461734,18.978156349389526,GB
131,46.1488474700713,18.11055509348612,GB
134,37.09911507882449,19.888014954481243,PH
135,33.887005770865734,16.506458678268345,GB
136,40.18651867404031,17.04167354959418,PH
137,35.679319784112515,17.721850506016818,SE
138,39.48169530061961,16.135935644089596,DE
139,39.3942361376723,17.534530083673854,IN
140,41.19638577737872,18.399720038211004,AU
141,8.34751293086712,7.470410528556005,ZA
142,-0.6126981660312832,1.2379545118791964,NO
143,38.44434584079422,17.540560999063196,US
144,37.11940589225251,15.321524162972256,SE
145,4.3976173156209715,3.372010779696616,NL
146,37.3327913887694,19.693622003405327,GB
147,41.50924791431475,20.954071129953107,FR
148,41.00248934500908,14.716408558527663,NG
149,38.0438991075961,15.016432130777806,AU
150,39.94344371334955,18.78007323510667,GB
151,44.651289663702535,14.888434467958561,US
152,39.87722561838931,14.110073905817982,LT
153,-0.6126981660312832,1.2379545118791964,ET
154,40.79304750456442,19.755719898804433,DE
156,42.98192861328509,17.66402007227928,BE
157,43.926976440079336,18.500269048353374,GB
158,31.61969782158316,18.8332026438229,SE
159,1.1299860309083605,2.6358447415288375,CA
160,44.863910685795965,18.306336118585318,GB
161,43.517249453740106,17.511147833902474,GB
162,36.47620006596097,15.31076131300101,AU
163,43.70494589513788,20.258351424277745,GB
164,34.79797240250198,19.517448779182445,US
165,34.30072411460867,15.886408840725872,CA
166,48.582335938562615,18.702844534383363,HK
167,40.38208854111642,19.20575244749154,GB
168,27.164449067536033,17.794783252056575,MY
169,39.32321174697883,22.078741090310718,SG
170,40.66778309800019,19.740165862430125,AU
171,40.3535583688164,19.3276865586742,GB
172,44.385135742237146,15.918962501879525,US
173,41.818511329445926,18.345732200923464,GB
174,47.88245221701254,17.54110072133204,GB
175,13.004827708507532,5.8845435469081915,GB
176,42.719173501213845,16.778873989692922,BR
177,2.556785154798267,2.020537680977022,AT
178,6.090114040498416,3.2441021427485377,US
180,40.223996135231836,16.40981401346806,NL
181,36.59565560244472,15.069843744262107,US
182,40.52621667984309,19.632133112189678,DK
183,40.804253300096896,16.358776164479345,NL
184,40.624786189865866,20.043636207802688,US
185,41.291982270748775,14.247796830714094,GB
186,36.18211128857143,15.65733140716839,US
187,39.10726668160635,18.162408892712854,GB
188,34.02785480364104,18.07485867229685,DE
189,37.69442948694589,18.68691322623197,US
190,45.00466305405102,21.431378154975686,US
191,38.46668875953988,15.57415514090505,GB
192,43.47260017232605,16.137233091392176,US
193,32.4520239835179,18.642892316408602,ES
194,49.283528620746964,18.660690174678674,US
195,41.24064965232873,19.902868989033212,US
196,36.35477449088647,19.105497427225572,ES
197,39.523569712261114,16.06875858178152,US
198,42.11726091730399,19.159921575271138,US
199,40.40978690439442,16.51984031185026,FI
200,44.094865947016174,19.674020065449508,GB
201,46.59650116463851,22.622163530470146,US
202,35.01326573663949,17.118820296420974,NL
203,42.164730452336855,19.074022672444126,US
204,3.7824398719534704,3.635023104037277,ES
205,41.04579705911716,17.7407189333564,US
206,-0.7658727075391041,1.5474431398489954,IN
207,38.75877396305363,17.317314956719162,GB
208,38.13817509295417,19.70863482081824,GB
210,34.549799487667826,14.524111474816847,TZ
211,39.57808537823726,15.363084882756443,US
212,34.7158608632713,15.103647978074948,US
213,41.611983373815804,17.13386746469598,LU
214,39.96682625116069,19.08952761181968,PH
215,31.249064351897896,15.702853001378447,MY
216,33.42983932270578,17.4868163095595,US
217,49.88373840583016,17.123033716167164,GB
218,42.50140712882757,19.3377873173589,US
219,37.1686588675424,20.929117481532842,FR
220,42.46929012765085,17.454478693353316,GB
221,38.450275204779054,19.624510825603465,US
222,35.599004802848356,17.603462136612592,PL
223,33.06539924052361,17.669529810150816,US
224,34.75891872402018,17.15181090320748,US
226,40.245212667212655,17.27030151534663,NONE
227,42.63201606482305,18.87999967936961,US
228,42.85290225244546,20.92033748663296,DK
230,39.420112865011305,19.85323771777913,GB
231,36.30223083477629,15.113730993201674,US
232,39.69176316347356,15.58366030781004,GB
233,38.24487630843704,14.984420384893436,MY
234,38.55533805282106,18.79743364033468,US
235,43.6702807658437,17.863101710761985,JP
236,32.787993393390394,16.010667811484836,MX
237,38.33114418304679,17.80740976968874,GB
239,38.49222486548044,17.002850303555675,AU
240,46.86161662591138,16.417662814208413,NL
241,47.26114615669545,17.28343001413987,US
242,30.705227871901048,18.2647924139826,IN
243,42.654286094794884,18.80079501095374,GB
244,39.222549931502755,18.87874176030213,US
245,38.08927600218939,19.03441646266639,IN
246,31.738008359581904,21.260918067960226,US
247,41.49149264801228,18.628578281480927,IE
248,46.93465912853355,13.972812116274477,US
249,42.00445221803872,17.390925780934467,DE
250,38.31433873349471,16.36500594688347,AE
252,3.1251282320777065,3.4699936372019593,AU
253,40.28801439109991,15.302525494517877,GB
254,34.72626539980484,18.495258736782667,GB
256,38.03909752384027,18.670889541905584,FR
258,38.224350031088505,15.667138621766002,US
259,37.683284252500904,18.277265889043544,US
260,39.430122190211826,26.246258718730758,US
262,47.25640442208409,16.680821959588933,GB
263,44.45571135677968,20.810301255013393,US
264,40.00859845142056,21.661523929496905,GB
265,37.77278706461264,16.889072236547868,US
267,35.143133677852134,17.209065366143022,AT
268,42.19071843958638,17.566568105184796,US
269,38.842948121382655,15.554219106320287,US
270,38.40674487099212,16.735259337998084,US
271,30.451139950301148,14.5182787531322,GB
272,6.920742697640999,4.048720589818504,US
273,39.56619997936318,17.147292965827766,DK
274,42.57523669788387,19.79590445861321,CY
275,36.426730024815065,17.762219632119823,US
276,40.290555889512596,20.777114219945734,UG
277,35.718572028410634,18.927133246407912,US
278,44.494079055343704,13.41522085988447,HK
279,36.35314375894038,18.69725351778037,CA
280,33.65218911610017,12.840887218700953,DE
281,44.80616698483181,18.930190549427056,US
282,34.457400844637206,14.177959936129806,US
283,43.219341350221015,18.29626014286873,US
284,44.653831490003554,15.51971509948791,US
285,49.11983897885491,17.726395486675692,SE
286,36.3255395246395,21.13693824411531,GB
287,39.580717185615434,18.31961909830087,GB
288,41.52606414680986,16.62186944210879,MY
289,43.76539701633242,18.98932618843017,GB
290,34.60012806841855,16.683878611859647,GB
291,39.44958501447757,16.370623985026086,US
292,42.88201449231903,18.82015537490323,ZA
293,45.40862506390346,18.230323509981,US
294,37.961666686545556,14.366339679924856,US
295,39.29419522908462,18.870986905624935,IE
296,14.423446973708064,2.044618657574412,US
298,36.68196950957537,13.73202618658609,US
299,18.80740746953404,11.89447999344948,NO
300,33.831674804798226,15.88941857757415,US
301,39.411970340237914,16.555005868442162,NL
302,32.61801296265875,20.01108825212009,LK
303,7.093284011391248,4.3352291081602825,GB
304,45.84466879749739,25.062248250703153,US
305,37.591154648471516,17.516020409794656,US
306,48.07512032879248,21.131887443409596,ES
307,40.05334718650321,16.47538327554804,DE
308,41.83381502353877,19.236765328636853,CA
309,35.667737221636195,14.554141810648963,CA
310,37.322326228179094,19.088882199879816,US
311,39.99443713992921,17.592926257594943,US
312,46.43508788938855,16.39574783766647,US
313,30.942459484198743,17.526534196587043,US
314,42.487610958342366,17.66884985105468,IN
315,37.58887108297911,15.920325607900097,FI
316,49.7345194138893,17.34704115016753,US
317,39.26453907967031,17.53163254434997,US
318,40.483404169316,19.263333465739546,US
319,42.15345940697376,16.337715748588042,AU
320,36.25203375068912,16.715498038695937,NO
321,38.24280718436101,19.776915985217695,NL
322,46.52408266733443,17.32227175934772,GB
323,44.3518490543352,16.94402900782475,CH
324,14.320469479530383,6.618654358400368,US
325,38.12278938399806,16.859858223075566,PL
326,37.24233801626327,18.804341282669753,US
327,42.9810092768538,19.010277198773853,US
328,44.76265708491859,20.401648017050167,AU
330,35.24840156788539,20.4870248610114,US
333,43.248223341089044,20.388062570604728,US
334,43.339822481186765,21.825933406820116,NONE
335,43.453971694083776,18.469939381027395,US
336,42.93239363712777,18.863659604113575,US
337,46.11095625652036,16.397606848628847,GB
338,13.046744537623493,6.4649809995733305,GB
339,36.60340617140622,16.35564959806207,US
340,37.086441592657295,15.336081592688602,GB
341,37.23854287805126,19.553844124590835,NL
342,41.73920245939001,21.889200166779165,US
343,41.40791209586033,16.777622140865954,PH
344,41.53682092451769,16.41683778213893,GB
345,42.71377061731821,19.346382655043552,US
346,38.292347600228595,17.42460505840533,KE
347,39.21011551880456,15.78529040120884,GB
348,8.46056458280023,5.416347679789682,US
349,42.382115218468385,17.61950048463371,ES
351,13.734264196491928,7.490533811276861,US
352,47.27275259008519,14.69200562423813,CA
353,42.953830000091855,20.530350740288227,CA
354,35.76717792239533,16.230543373372313,GB
355,40.63490916780873,19.925406885334315,US
356,38.27629576908067,19.689176677373034,US
357,36.22767873377863,14.027724174744058,ZA
358,37.33248632577375,13.78708386078173,DE
360,31.360485810649752,19.089034458000974,FR
361,37.10689630195444,13.592100826099072,US
362,29.634502299673947,15.981928221726015,US
364,40.43203716746716,17.645334725842982,US
365,41.15490318851138,20.015176113213577,US
367,44.91499973111747,18.594340247872516,US
368,41.43617660256092,19.26653257169314,US
370,4.270362520599365,2.508556426316853,US
372,38.24227725577057,19.62796946041032,US
373,40.72318588885269,17.125153625510094,TH
374,40.40655083193961,18.0815769489993,US
375,-0.4595236245234624,0.9284658839093973,US
376,40.38629830427822,20.605607547540384,PL
377,41.40925887570843,23.38120810704665,CA
378,41.04353286004332,17.39680683725172,MY
379,38.37419000659469,16.803863341607432,US
380,35.84124734105409,17.402982157864177,US
381,44.89576796875632,17.67083857614823,US
382,32.14856501457691,14.196517139702516,SG
383,45.16270688467665,19.760172880250344,DE
384,46.36534221610225,19.924124089521573,US
385,35.5969219335928,18.28485909895665,GB
386,41.347077973646144,18.03796316340275,US
387,50.21360127298156,16.832694703509283,US
388,46.606542117949395,19.79859008787044,US
389,36.52990622053831,14.483059483067448,US
390,13.044915475058103,6.672710979156498,US
391,36.75250947482717,16.949048635747133,CA
392,32.73514675438185,19.51746692888985,MY
393,39.826248002425125,15.989108856357959,SG
395,45.848400818302466,18.71750828326668,GB
396,35.817034166500115,16.25536339569564,US
397,39.78318405325427,14.936074766858626,US
398,51.20235500934983,19.560341257645938,US
399,39.36760827723956,18.903808066751864,US
400,42.332896302503286,15.530246758416542,US
401,45.43470219752986,20.710799040472672,US
402,-0.6126981660312832,1.2379545118791964,MY
403,44.6196086362687,17.83193572656105,US
406,47.676875702341434,19.02132161331292,US
408,41.05131203354168,18.010126735174268,US
409,47.23375569277529,14.816055242799548,US
410,33.28639758307158,18.15295590346565,US
411,42.472321489202685,21.4071847658885,NONE
412,38.213705099423876,16.890297207757364,NL
413,2.1837512733018687,1.6814002128195111,GB
414,35.31623670522518,20.28963222369973,US
415,44.836801807245536,15.448852459135237,US
416,4.594312524192372,2.9035342560667843,US
417,34.94559345532018,11.985976331612914,US
418,39.06688580744382,16.752149437199872,US
419,34.525826468700195,20.016909397371403,MM
420,42.36460420861682,18.796322776865523,US
421,36.96823467376763,16.302670951645474,US
422,30.536506591105876,18.58510506867071,CA
423,38.84168206988678,16.58939596208534,CA
425,34.809311142455954,18.93770220872792,US
426,33.29331312728165,16.697479694919142,DE
427,42.12394843158484,17.493627331192375,US
428,48.316726961220766,18.387742331503933,CA
429,37.863168304311024,16.178721099571767,US
430,29.939293577407618,15.354454545114992,NO
431,35.4361152359808,19.487264029249687,US
432,42.895941791717554,20.556166533607442,NONE
434,41.466926209547836,15.993983141383202,GB
435,39.33434312167135,16.66270772660367,GB
436,41.88354722140593,18.09669967425226,US
438,37.99780345436676,19.501571207325316,US
439,38.93343676952182,15.864490832095171,US
440,41.63280315366667,18.353508329005376,PH
441,43.926149183340264,16.374778460332493,US
442,41.89448813320843,19.205897816216556,US
443,43.6552021581361,18.522830319397013,US
444,41.52441409285064,15.759096535608359,GB
445,42.885909730623275,15.065584402745023,GB
446,37.46534620228153,18.72831786539795,IN
447,40.95282734793545,15.752356831769443,CA
449,37.02331620457449,24.689455580646577,US
450,37.238037553164794,15.880412898002788,US
451,41.82916473506509,19.127835997713994,US
452,37.3000596512034,18.13407856759849,US
453,30.263289947016244,16.900103748749547,US
454,35.27408721299492,13.307752374345329,US
455,37.24329097761677,15.967199516970217,US
456,35.987070528003976,17.71236741356323,US
457,38.564492993974746,18.01784559116911,US
458,30.907454370412342,16.24199458150637,US
459,10.818378030989596,7.19271310419787,US
460,35.07764181073844,12.976146738172446,GB
461,46.30890264368344,14.1581006486065,SE
462,38.355914690303585,15.185781186648084,US
463,36.084322312500014,21.423514193924383,US
464,34.1022554144411,19.20004744808554,FI
465,34.470870544268124,17.81262627647244,US
466,37.51633523963635,21.20231403115723,US
467,42.28536719064952,19.758992294399942,PT
468,39.63542287748753,18.166599598511787,US
470,0.3630472758177217,0.24337720488300937,US
472,42.345557164498324,17.22421538717887,SE
473,44.12470819434574,13.188875014097473,US
474,40.14883624148435,17.338431157075927,US
475,47.94436280195576,20.806926000136436,CO
476,26.37320469996713,16.967341860866785,CA
477,48.514869872314456,18.85088666760799,US
478,41.586591241619146,16.9156306064596,IE
479,49.83275619563763,18.472662162729765,US
480,33.404550918568454,15.364123013960509,AT
481,39.92737392096975,17.76893824262063,GB
482,39.759541034115244,17.838540970802214,US
483,37.32532596614679,19.204484440022274,CA
484,40.07179669729843,15.677882974437486,US
485,7.00380682033884,5.480363190311749,US
486,40.92017906624122,17.703294233431322,US
487,30.55498164056749,19.085561226225803,US
488,44.56414893051535,16.164490461798366,US
489,37.27721544701076,21.27869947247102,DE
490,40.44745507486579,16.457705439987063,EE
491,26.525253006223327,13.95020776254629,US
492,41.40502946249392,16.044245109664082,GB
493,47.71098186629,18.25255546674626,US
495,41.00397112881859,18.894535640130467,FR
496,32.12851634532179,17.15012280363358,RO
497,43.09749408641547,18.375400272418734,GB
498,0.8750981594883022,-0.0038384694659906113,US
499,38.753328102447526,16.62382215441628,US
500,36.14386737028442,17.069690491683236,CA
501,33.36112175257131,20.602709692591763,US
502,42.242570604281354,16.236822693123678,IN
503,40.542189403200545,18.265619118682775,US
504,37.0781924573715,17.942132948900515,US
505,44.13404879384241,16.96478703172402,US
506,43.33294890954155,18.59720012860574,US
507,51.407054850328116,21.16359894585445,US
508,49.601708315506855,17.38454100996318,SE
509,43.838436272446465,19.15244566008063,US
510,36.209990257384376,23.554026405028274,US
511,43.54294675765106,19.6547519874927,US
512,41.351678233033844,14.354629684473343,US
513,42.37390519423759,17.674682517996803,US
515,44.95296879424149,20.684231643311303,US
516,34.261362977116256,18.529965117339444,US
518,34.27523442689825,14.61913347271851,ES
519,29.860481173846225,15.686067364517385,US
520,45.4570952841484,19.27489199300467,US
521,9.813663789258818,6.442933868249613,TR
522,34.9903191162715,17.519879193046833,DK
523,34.02118793237293,17.94300199067894,CH
524,47.85602960068297,18.212964581905428,BE
525,31.59766386244412,18.92901955623184,CA
526,42.663940004641596,17.527602152157872,US
527,40.155690474122146,17.148568842754027,US
528,35.7366740733871,18.49991689432663,IN
529,39.09094647943185,16.577142843641013,ZA
530,45.56358001725111,19.792196451113664,US
531,16.71444606153618,10.970413101565448,US
532,36.41364596931951,14.053893233232815,FR
533,38.19604404220233,17.62474002476894,GB
534,39.199008767879114,17.400838649284502,AR
535,30.07162106665207,13.7179979591358,US
536,39.19651960079254,17.838393656636512,US
537,39.480222253937704,17.28179703340752,US
538,37.298249936282076,18.943535494374515,IT
539,31.609233877311283,13.229038794934194,CA
540,49.13319808522617,17.064674571348277,US
541,35.349336621318095,16.343767152766954,US
542,39.90060486542726,17.73951883363983,US
543,0.7706156685448845,0.6610677011891855,US
545,39.64637699873058,20.141410396395578,US
546,36.38852974550496,18.425476737839148,US
547,39.00096807738368,17.812166277804774,BR
548,36.18502837384855,16.045122714355536,PT
549,42.96454857624706,18.933875944844296,US
550,0.16166462488999225,-0.013837814922039646,US
551,42.11442370663398,17.882245716660858,SE
552,43.42200300607485,19.368277451581083,FI
553,40.89682941131251,18.023719021301268,IT
554,31.359093384054567,18.659380913212424,SE
555,37.879639871849676,13.308865633091296,US
556,37.43719611808708,19.157019235039538,US
557,42.09030926876592,16.1533236776618,US
558,37.45402884987032,15.718218168170457,OM
559,34.718583700457835,18.49968543088889,US
560,11.168066807992437,5.79083947894575,US
561,42.3930678806045,17.185817649308415,US
562,39.801273022473254,20.360086377787987,CA
563,32.953318871857796,20.211130906496717,CA
564,43.42312371155312,20.255682611393155,US
565,33.41435036330132,17.017093214498306,US
566,3.026586911201721,0.9387643975977249,US
567,41.6732919753571,20.131304054131405,US
568,38.93467560479973,18.586510252845947,CA
571,37.20060156549844,19.526054098709835,GB
572,35.49130841113065,13.974059676439824,US
573,40.31844868259897,17.42387040093084,US
574,0.8168158167690227,2.712597978199447,DE
575,37.19717627997927,18.594870201392315,GB
577,39.61309354239116,17.5168563399658,CO
578,12.19781881189552,3.9957116883190373,US
579,47.019415545621655,22.703038086376395,GB
580,45.942241874740205,21.29707904441118,US
581,35.77760248363704,16.79849783835856,US
582,27.880719790802893,20.734126058819122,IT
583,47.99126668750908,21.72309484953983,US
584,37.95896007251396,16.19538818648292,US
585,38.0800688133221,17.523285200884164,US
586,31.998158270910487,16.54872970330525,US
587,38.962305268126954,16.41839220611376,US
588,37.9521902050461,16.26021451159285,IS
589,42.45842855310103,20.054851138097735,US
590,44.934552021802524,16.695587087235626,US
591,36.690535209963365,19.957556052220234,US
593,38.00517324247734,16.615024150794408,US
594,40.08047413950456,20.637051813142058,DE
595,46.41254951516693,16.28863255260934,US
596,45.63742208414186,19.592581874531867,GR
597,38.756449656085366,15.923124800412968,GB
598,42.902233298199754,16.9382794326542,US
599,40.99891814117373,19.726513506748816,US
600,-0.4595236245234624,0.9284658839093973,US
601,43.961221307700704,19.294551813566546,PL
602,31.254454443459554,17.12501784616135,GB
603,43.147213221074686,16.807553737893176,IE
604,44.44832827575204,18.191437675624876,US
606,47.04687976883301,17.533087771048912,US
607,41.49135964091871,16.520218179108728,IT
608,36.95136638750057,15.016098763159517,FI
609,45.30953980687048,20.944691811792406,AT
610,50.5647776230989,18.34283662651627,DE
611,42.57207144547256,17.960811073501674,NL
612,37.322381880045455,13.066263680423022,US
613,35.38193638618802,17.41079508317707,GB
614,38.94551804288291,16.544070458585583,US
615,33.28786702637573,13.894057180514727,US
616,37.177587193930826,16.590507817178086,US
617,14.39771168753295,8.399926060542532,US
618,31.868639764953983,18.47167339242865,RO
619,38.109903335901144,21.107373559379155,HR
620,32.40702018628755,17.733298585593722,US
621,39.66532461255803,22.82063364804728,US
622,43.248917909458676,18.20074231697516,US
623,44.601986559704606,17.94359699025343,GB
624,39.16352539028973,17.891769816161283,US
625,34.75798967403962,17.945795958972006,US
626,39.62245744691509,17.26027951663386,PL
627,40.48875758408035,18.29325602432749,GB
628,41.27930247041701,17.31562242549308,US
629,45.753187234312996,18.41588805494464,SE
630,37.90031547685094,14.179904877462386,US
631,37.83045725949046,16.520455614053432,US
632,43.56817678380985,15.448833164799645,US
633,43.89267966912573,19.37511557088765,MX
634,41.06109628399877,18.375177535767616,US
635,42.375055760096586,19.060487594030487,IE
636,33.18724755215792,19.50754282531857,US
637,4.073191890847819,2.566780541607864,CA
638,39.26983012294302,20.617089205610917,US
639,39.98483796201657,20.013842308940742,US
640,35.45789973351741,15.825873190843822,SE
641,39.31978271049921,15.756479447676194,US
642,43.27695275066074,17.0189679432859,CA
643,33.84416781311165,17.446082914091036,US
644,48.183884861032375,17.607909614624702,HU
645,40.49286112770245,18.926181244335694,US
646,15.92831877594467,10.884185150302605,SE
647,42.59201493392663,17.98225172333737,US
648,39.92826558564266,19.47768564799596,BR
649,3.9974630813328482,4.497766987595183,US
650,37.82122186305192,15.126357166413465,US
651,17.907322429171472,8.45465247546232,PR
652,40.33070402302522,18.71829553907766,GB
653,16.97828236969317,8.966960610399308,DE
654,38.005730622342725,19.010343399262403,US
655,30.438479643810965,19.53434738256691,US
656,39.60615531199573,20.044410350523382,US
658,34.96060745915487,21.082704295284735,US
660,41.88230033880519,15.27940732781006,US
662,34.52747971054101,20.45246152934501,US
663,41.066853451773625,15.846087688787229,PL
664,47.13016439410859,16.38549524726384,DK
665,39.131405002450045,16.059560255531462,GB
667,44.744850650060286,19.412099164167657,GB
668,-0.12273310937128154,2.071336534534577,DE
669,6.070130356167473,4.381370634867419,US
670,34.51285799685563,17.98351157377003,GB
671,40.06454472672098,14.513287698222236,BR
673,48.91331250683571,18.376891532602457,US
674,42.95214340102992,14.54653103340291,US
675,35.48417207734622,15.609705979766572,US
676,45.54265241030513,16.62653622800483,FI
677,45.56582411082518,18.625902751742004,PK
678,40.82744356113914,16.598282820215097,GB
679,47.38362476227452,16.018797323290112,MX
680,35.85816093554128,17.52554567997225,US
681,42.297514159160805,18.04089821104198,US
682,1.4217699696263426,0.5406622896199136,IN
683,49.157483492483244,19.18594779653295,CH
684,40.13914961625322,15.88416045891489,ES
685,49.29601762549314,17.13609103967092,US
686,44.46447292350907,18.198477984476852,US
687,36.15221753331683,18.846195392254188,NO
688,37.814712465930725,19.949806677177857,GB
690,6.435536973566644,1.8052640346551942,US
691,43.75023813637908,18.85692749599387,US
693,44.72068903226204,19.32225063898219,GB
694,44.06608387491726,16.32887776965403,DK
696,40.82438372547252,18.109015902561776,US
697,39.18795834548633,17.507714793936852,GB
698,39.649854512072096,15.683172956076247,GB
699,42.54115243403625,16.37261655345441,US
700,36.554526667789396,15.79364229190199,US
701,43.14871920711496,19.82845066251578,US
702,44.1142827100084,21.146140436700534,CA
704,8.030482391239245,4.285230862916717,US
706,43.60463549609277,19.249310505049316,US
708,38.12375949674005,13.085195419157255,US
709,33.76874577264349,17.782176692825832,US
710,44.01989099884811,18.91684522175122,US
711,4.367857430917056,2.784015377759824,MX
713,18.23207622018024,10.006467706957865,TN
715,45.68594689795326,18.648419116067195,US
716,33.79046767136277,14.539510973771302,PK
717,38.079757916314556,18.144891740456803,FR
718,45.09656990343172,19.44502388788115,US
719,37.14683612960347,19.030581915373673,US
720,39.97358455397978,17.109903061526,US
721,34.9958411654406,19.063040949565035,CA
722,37.26570982538926,14.943862675792573,US
723,41.97094919117849,16.828990804348937,HR
724,33.44388911120541,18.310934265210815,GB
725,34.800873351323624,17.079513959430045,US
726,44.516135764836136,15.654292944119446,GB
727,33.157259249719154,17.524980309294083,US
728,38.85457060050596,24.0477154115424,US
729,30.88848872674519,20.749487235819807,US
730,40.18255044565374,20.12864081367231,US
731,38.517123855870466,16.453694762083302,AT
732,41.12271065102274,17.258054182919967,US
733,0.4849938746699768,-0.04151344476611894,US
734,45.26281939726113,20.15156517315558,US
735,36.62602298852128,20.49626515583167,US
736,39.00405837228507,17.454615852210406,GB
737,40.729073870036274,16.50070341074077,US
738,34.755069615475854,14.522848317881733,US
