,factor 1 score,factor 3 score,country
150,48.830940919652356,39.94344371334955,GB
151,37.03167046724737,44.651289663702535,US
152,31.56645183236685,39.87722561838931,LT
153,2.0973066709785884,-0.6126981660312832,ET
154,52.591817438941746,40.79304750456442,DE
156,40.327864491236596,42.98192861328509,BE
157,40.27561131182834,43.926976440079336,GB
158,60.75061604283759,31.61969782158316,SE
159,1.9555009783345816,1.1299860309083605,CA
160,27.151187287468026,44.863910685795965,GB
161,40.61589330975237,43.517249453740106,GB
162,53.785992911090396,36.47620006596097,AU
163,52.64329441034533,43.70494589513788,GB
164,54.87352308215903,34.79797240250198,US
165,54.900657110961326,34.30072411460867,CA
166,41.740793741936024,48.582335938562615,HK
167,61.53469276755771,40.38208854111642,GB
168,40.8696024919603,27.164449067536033,MY
169,40.22903816817869,39.32321174697883,SG
170,43.91944187194705,40.66778309800019,AU
171,47.708797614171125,40.3535583688164,GB
172,38.746480046917725,44.385135742237146,US
173,42.21153626035744,41.818511329445926,GB
174,36.63991774566032,47.88245221701254,GB
175,16.5981840490357,13.004827708507532,GB
176,34.69133847783892,42.719173501213845,BR
177,1.09966429440408,2.556785154798267,AT
178,7.356840735607147,6.090114040498416,US
180,38.805241378159,40.223996135231836,NL
181,50.19455093031814,36.59565560244472,US
182,53.47007624007472,40.52621667984309,DK
183,51.28170313362052,40.804253300096896,NL
184,55.36151591178047,40.624786189865866,US
185,37.02364499396687,41.291982270748775,GB
186,51.50227993584457,36.18211128857143,US
187,43.42671613857558,39.10726668160635,GB
188,55.351280060632725,34.02785480364104,DE
189,42.235429613965664,37.69442948694589,US
190,41.56188920455835,45.00466305405102,US
191,50.95087133629703,38.46668875953988,GB
192,38.5445007626043,43.47260017232605,US
193,57.92886912433746,32.4520239835179,ES
194,39.63409934692273,49.283528620746964,US
195,53.124118025542714,41.24064965232873,US
196,55.59172829832489,36.35477449088647,ES
197,36.44554396013122,39.523569712261114,US
198,53.32914202463981,42.11726091730399,US
199,50.28258827711784,40.40978690439442,FI
200,41.43483216896047,44.094865947016174,GB
201,42.986448777703394,46.59650116463851,US
202,50.955762857289315,35.01326573663949,NL
203,53.912414639017776,42.164730452336855,US
204,9.976305093221628,3.7824398719534704,ES
205,50.52260694428821,41.04579705911716,US
206,2.6216333387232353,-0.7658727075391041,IN
207,49.36971304749158,38.75877396305363,GB
208,45.20992161150134,38.13817509295417,GB
210,50.18028831171305,34.549799487667826,TZ
211,48.89296006221549,39.57808537823726,US
212,31.064441308928842,34.7158608632713,US
213,49.387708215698,41.611983373815804,LU
214,45.833247678618264,39.96682625116069,PH
215,42.52049846586394,31.249064351897896,MY
216,49.144862676931254,33.42983932270578,US
217,39.994779331958334,49.88373840583016,GB
218,53.28641144099341,42.50140712882757,US
219,44.90443530684679,37.1686588675424,FR
220,37.84705644880978,42.46929012765085,GB
221,52.81189590760767,38.450275204779054,US
222,38.76127730047594,35.599004802848356,PL
223,50.76940322270507,33.06539924052361,US
224,28.5201585905897,34.75891872402018,US
226,50.65961393105188,40.245212667212655,NONE
227,33.256108262041565,42.63201606482305,US
228,37.49443640579917,42.85290225244546,DK
230,51.350829635282146,39.420112865011305,GB
231,45.25980939034163,36.30223083477629,US
232,51.58460838410118,39.69176316347356,GB
233,51.38311406369981,38.24487630843704,MY
234,41.83719593470092,38.55533805282106,US
235,45.257574261045484,43.6702807658437,JP
236,33.21207830143769,32.787993393390394,MX
237,34.38239575025091,38.33114418304679,GB
239,43.43831733345325,38.49222486548044,AU
240,35.61640470925095,46.86161662591138,NL
241,32.68746417696041,47.26114615669545,US
242,52.27589185600537,30.705227871901048,IN
243,51.253092139597534,42.654286094794884,GB
244,52.996672990896116,39.222549931502755,US
245,45.35308843071888,38.08927600218939,IN
246,53.740716058250754,31.738008359581904,US
247,52.35358048984523,41.49149264801228,IE
248,38.957240356880575,46.93465912853355,US
249,53.617265642701604,42.00445221803872,DE
250,47.81917812268005,38.31433873349471,AE
252,4.868288908133571,3.1251282320777065,AU
253,37.27536691356054,40.28801439109991,GB
254,48.896825200403185,34.72626539980484,GB
256,54.67376716185578,38.03909752384027,FR
258,49.482122233191845,38.224350031088505,US
259,38.270817116613244,37.683284252500904,US
260,43.0408917327903,39.430122190211826,US
262,34.8779967296326,47.25640442208409,GB
263,55.01065034074502,44.45571135677968,US
264,48.41214698119793,40.00859845142056,GB
265,49.46022549838737,37.77278706461264,US
267,47.99801722176867,35.143133677852134,AT
268,38.24677861512619,42.19071843958638,US
269,51.84546939983352,38.842948121382655,US
270,32.751043211759416,38.40674487099212,US
271,46.66905356658958,30.451139950301148,GB
272,10.817916504043511,6.920742697640999,US
273,55.297020686265746,39.56619997936318,DK
274,46.26991340017371,42.57523669788387,CY
275,46.31894229219146,36.426730024815065,US
276,56.689161262138924,40.290555889512596,UG
277,40.87943446386198,35.718572028410634,US
278,38.16754270152625,44.494079055343704,HK
279,42.527239901672054,36.35314375894038,CA
280,42.880576029474824,33.65218911610017,DE
281,54.759067540118366,44.80616698483181,US
282,45.10024539190523,34.457400844637206,US
283,40.30162799362263,43.219341350221015,US
284,39.2630020420874,44.653831490003554,US
285,44.273992069028694,49.11983897885491,SE
286,42.734323681553406,36.3255395246395,GB
287,50.802575688440484,39.580717185615434,GB
288,39.72344964487102,41.52606414680986,MY
289,50.55895285420443,43.76539701633242,GB
290,54.982016258905155,34.60012806841855,GB
291,55.40279361604966,39.44958501447757,US
292,54.0991256847207,42.88201449231903,ZA
293,41.22026214465703,45.40862506390346,US
294,48.05933941467275,37.961666686545556,US
295,40.97344564720721,39.29419522908462,IE
296,9.101742419034386,14.423446973708064,US
298,50.43716950810329,36.68196950957537,US
299,22.832696038281405,18.80740746953404,NO
300,48.96450243885844,33.831674804798226,US
301,50.3420571889707,39.411970340237914,NL
302,39.79810226981272,32.61801296265875,LK
303,6.1934134589867735,7.093284011391248,GB
304,45.85307486365587,45.84466879749739,US
305,49.28621651143333,37.591154648471516,US
306,47.75039594020289,48.07512032879248,ES
307,39.25069955482662,40.05334718650321,DE
308,53.28957041235965,41.83381502353877,CA
309,40.321777618035256,35.667737221636195,CA
310,53.18137507262055,37.322326228179094,US
311,40.93151279844211,39.99443713992921,US
312,35.54103402258379,46.43508788938855,US
313,55.74975600749539,30.942459484198743,US
314,40.85636903335458,42.487610958342366,IN
315,51.85589676452915,37.58887108297911,FI
316,39.616468241588535,49.7345194138893,US
317,48.39556589826168,39.26453907967031,US
318,55.24605487668737,40.483404169316,US
319,36.825341769074136,42.15345940697376,AU
320,50.23156327214524,36.25203375068912,NO
321,40.427390436770665,38.24280718436101,NL
322,33.12070272425953,46.52408266733443,GB
323,56.08356753869164,44.3518490543352,CH
324,18.754385716498327,14.320469479530383,US
325,50.41102519897494,38.12278938399806,PL
326,53.63679296972682,37.24233801626327,US
327,40.6385151911761,42.9810092768538,US
328,54.43875433781009,44.76265708491859,AU
330,39.22358198802565,35.24840156788539,US
333,42.78600516585509,43.248223341089044,US
334,45.74697720872325,43.339822481186765,NONE
335,54.63367451702341,43.453971694083776,US
336,43.91176841703389,42.93239363712777,US
337,31.912353994797485,46.11095625652036,GB
338,15.22588482666603,13.046744537623493,GB
339,49.84643907569374,36.60340617140622,US
340,52.81024427580868,37.086441592657295,GB
341,56.060237141762876,37.23854287805126,NL
342,44.40677212535349,41.73920245939001,US
343,36.260615584509104,41.40791209586033,PH
344,41.75136412328219,41.53682092451769,GB
345,44.26265773270115,42.71377061731821,US
346,50.66714052111603,38.292347600228595,KE
347,48.97699340166809,39.21011551880456,GB
348,10.55517459413872,8.46056458280023,US
349,51.224881422298,42.382115218468385,ES
351,16.50300385952314,13.734264196491928,US
352,33.01075292431422,47.27275259008519,CA
353,40.643388491406014,42.953830000091855,CA
354,39.601869712998436,35.76717792239533,GB
355,45.904729711119515,40.63490916780873,US
356,59.114436783010305,38.27629576908067,US
357,49.45033504107711,36.22767873377863,ZA
358,47.742522871755874,37.33248632577375,DE
360,34.91259012509612,31.360485810649752,FR
361,47.48766023553618,37.10689630195444,US
362,49.09169483637475,29.634502299673947,US
364,51.27244858323178,40.43203716746716,US
365,42.02125651924341,41.15490318851138,US
367,34.62535144833853,44.91499973111747,US
368,42.363042642422975,41.43617660256092,US
370,3.293059988647893,4.270362520599365,US
372,52.40518557335494,38.24227725577057,US
373,51.321477793060374,40.72318588885269,TH
374,51.723804862057506,40.40655083193961,US
375,1.5729800032339414,-0.4595236245234624,US
376,54.01030930303125,40.38629830427822,PL
377,44.54940405752526,41.40925887570843,CA
378,53.40454769652672,41.04353286004332,MY
379,50.48615147625918,38.37419000659469,US
380,53.759378062564295,35.84124734105409,US
381,33.191041406800544,44.89576796875632,US
382,44.388177538056766,32.14856501457691,SG
383,59.149764410944215,45.16270688467665,DE
384,41.145705372814774,46.36534221610225,US
385,53.087859749503636,35.5969219335928,GB
386,57.417355466549225,41.347077973646144,US
387,39.080294558497364,50.21360127298156,US
388,42.739413054963926,46.606542117949395,US
389,46.203881251515135,36.52990622053831,US
390,15.05040807321864,13.044915475058103,US
391,43.19043140607804,36.75250947482717,CA
392,52.82533676845781,32.73514675438185,MY
393,50.995020777999486,39.826248002425125,SG
395,39.74031988768171,45.848400818302466,GB
396,52.62811359783419,35.817034166500115,US
397,51.07377461858199,39.78318405325427,US
398,40.86245664317321,51.20235500934983,US
399,53.57502060315287,39.36760827723956,US
400,35.86562533572978,42.332896302503286,US
401,57.616107482070184,45.43470219752986,US
402,2.0973066709785884,-0.6126981660312832,MY
403,42.06400000169128,44.6196086362687,US
406,35.27873724411557,47.676875702341434,US
408,38.92756733646136,41.05131203354168,US
409,39.4075226977912,47.23375569277529,US
410,47.87963683299451,33.28639758307158,US
411,46.30624043292594,42.472321489202685,NONE
412,53.133188931430766,38.213705099423876,NL
413,0.9728558624458133,2.1837512733018687,GB
414,37.63053458849866,35.31623670522518,US
415,39.38453122126492,44.836801807245536,US
416,6.180640451582305,4.594312524192372,US
417,29.681157886527846,34.94559345532018,US
418,54.755205565119496,39.06688580744382,US
419,50.824678991328206,34.525826468700195,MM
420,54.157719499674776,42.36460420861682,US
421,50.59183978198618,36.96823467376763,US
422,56.68913751128724,30.536506591105876,CA
